2.622427177429199219e+01,5.368843841552734375e+01,7.569680023193359375e+01,6.691006469726562500e+01,7.830816650390625000e+01,1.755578231811523438e+01,4.115088195800781250e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,3.412082290649414062e+01
1.175277137756347656e+01,1.115027332305908203e+01,1.978624725341796875e+01,1.184352493286132812e+01,8.364478302001953125e+01,7.414533233642578125e+01,8.131810913085937500e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,1.554965057373046875e+02
5.168966674804687500e+01,5.386344528198242188e+01,9.045137786865234375e+01,2.050635337829589844e+01,4.101620483398437500e+01,6.395890426635742188e+01,6.960642700195312500e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,1.072410888671875000e+02
7.524405670166015625e+01,9.476259613037109375e+01,8.714388275146484375e+01,3.847305679321289062e+01,3.869189071655273438e+01,1.501063156127929688e+01,5.918576660156250000e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,6.735824584960937500e+01
4.781832504272460938e+01,8.657155609130859375e+01,2.485779571533203125e+01,2.421210670471191406e+01,2.004951095581054688e+01,5.318175506591796875e+01,5.471454467773437500e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,2.323783721923828125e+02
9.148603057861328125e+01,1.180107402801513672e+01,2.896871566772460938e+01,2.297020149230957031e+01,9.426129150390625000e+01,6.793707275390625000e+01,5.887456054687500000e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,1.870699768066406250e+02
8.865897369384765625e+01,3.841688919067382812e+01,9.524976348876953125e+01,3.309088897705078125e+01,1.427452945709228516e+01,4.843949890136718750e+01,7.959091186523437500e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,1.237248229980468750e+02
2.877263832092285156e+01,1.545284271240234375e+01,4.224822616577148438e+01,1.166722774505615234e+01,3.769976043701171875e+01,2.874179458618164062e+01,9.126736450195312500e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,1.772578887939453125e+02
1.228757858276367188e+01,2.502406692504882812e+01,6.202724838256835938e+01,3.163209915161132812e+01,5.154396820068359375e+01,7.891254425048828125e+01,3.513277282714843750e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,1.878826751708984375e+02
9.570652008056640625e+01,1.460278320312500000e+01,1.220673274993896484e+01,3.595192718505859375e+01,2.510783576965332031e+01,7.952069091796875000e+01,5.904681396484375000e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,2.379878387451171875e+02
9.726643371582031250e+01,4.671374130249023438e+01,4.576547241210937500e+01,9.613317871093750000e+01,5.789048767089843750e+01,5.981819152832031250e+01,8.649291381835937500e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,6.169107818603515625e+01
3.072654724121093750e+01,4.669623565673828125e+01,1.101145458221435547e+01,3.966974639892578125e+01,1.309950542449951172e+01,1.367343711853027344e+01,1.566954803466796875e+02,5.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,4.021666870117187500e+02
