2.622427177429199219e+01,5.368843841552734375e+01,7.569680023193359375e+01,6.691006469726562500e+01,7.830816650390625000e+01,1.755578231811523438e+01,4.115088195800781250e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,1.547653656005859375e+02
1.175277137756347656e+01,1.115027332305908203e+01,1.978624725341796875e+01,1.184352493286132812e+01,8.364478302001953125e+01,7.414533233642578125e+01,8.131810913085937500e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,4.525934448242187500e+02
5.168966674804687500e+01,5.386344528198242188e+01,9.045137786865234375e+01,2.050635337829589844e+01,4.101620483398437500e+01,6.395890426635742188e+01,6.960642700195312500e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,2.953631591796875000e+02
7.524405670166015625e+01,9.476259613037109375e+01,8.714388275146484375e+01,3.847305679321289062e+01,3.869189071655273438e+01,1.501063156127929688e+01,5.918576660156250000e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,2.090716705322265625e+02
4.781832504272460938e+01,8.657155609130859375e+01,2.485779571533203125e+01,2.421210670471191406e+01,2.004951095581054688e+01,5.318175506591796875e+01,5.471454467773437500e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,6.023337402343750000e+02
9.148603057861328125e+01,1.180107402801513672e+01,2.896871566772460938e+01,2.297020149230957031e+01,9.426129150390625000e+01,6.793707275390625000e+01,5.887456054687500000e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,5.542973022460937500e+02
8.865897369384765625e+01,3.841688919067382812e+01,9.524976348876953125e+01,3.309088897705078125e+01,1.427452945709228516e+01,4.843949890136718750e+01,7.959091186523437500e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,3.179504699707031250e+02
2.877263832092285156e+01,1.545284271240234375e+01,4.224822616577148438e+01,1.166722774505615234e+01,3.769976043701171875e+01,2.874179458618164062e+01,9.126736450195312500e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,4.656769104003906250e+02
1.228757858276367188e+01,2.502406692504882812e+01,6.202724838256835938e+01,3.163209915161132812e+01,5.154396820068359375e+01,7.891254425048828125e+01,3.513277282714843750e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,4.780195922851562500e+02
9.570652008056640625e+01,1.460278320312500000e+01,1.220673274993896484e+01,3.595192718505859375e+01,2.510783576965332031e+01,7.952069091796875000e+01,5.904681396484375000e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,6.574762573242187500e+02
9.726643371582031250e+01,4.671374130249023438e+01,4.576547241210937500e+01,9.613317871093750000e+01,5.789048767089843750e+01,5.981819152832031250e+01,8.649291381835937500e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,2.439387054443359375e+02
3.072654724121093750e+01,4.669623565673828125e+01,1.101145458221435547e+01,3.966974639892578125e+01,1.309950542449951172e+01,1.367343711853027344e+01,1.566954803466796875e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,9.805100097656250000e+02
4.313154602050781250e+01,1.983815002441406250e+01,4.709253692626953125e+01,2.666211318969726562e+01,1.860646057128906250e+01,7.238770294189453125e+01,5.092840270996093750e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,5.560742797851562500e+02
5.971561813354492188e+01,5.497556686401367188e+01,6.029889297485351562e+01,4.544848632812500000e+01,9.049169921875000000e+01,9.413716125488281250e+01,7.887012329101562500e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,3.474412536621093750e+02
7.190232849121093750e+01,6.224032974243164062e+01,6.900633239746093750e+01,9.443190002441406250e+01,4.669243240356445312e+01,2.325555038452148438e+01,3.470414123535156250e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,1.816093444824218750e+02
7.262296295166015625e+01,3.741175079345703125e+01,2.056085968017578125e+01,8.460710906982421875e+01,1.203651809692382812e+01,9.966603851318359375e+01,1.242515869140625000e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,6.268356933593750000e+02
7.593109130859375000e+01,1.262069988250732422e+01,2.470398139953613281e+01,7.701768493652343750e+01,7.965348052978515625e+01,6.085612487792968750e+01,6.579533081054687500e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,2.200000000000000000e+04
5.802723312377929688e+01,8.670537567138671875e+01,2.361591529846191406e+01,2.955019187927246094e+01,4.604725265502929688e+01,9.454234313964843750e+01,4.949169616699218750e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,6.226781005859375000e+02
7.661695098876953125e+01,9.140032958984375000e+01,2.495092010498046875e+01,7.061418151855468750e+01,9.931463623046875000e+01,8.364761352539062500e+01,4.674948120117187500e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,3.850055236816406250e+02
6.166410446166992188e+01,3.144442176818847656e+01,6.602535247802734375e+01,4.764995574951171875e+01,2.089125633239746094e+01,3.378377151489257812e+01,2.609452209472656250e+02,7.500000000000000000e+00,3.375000000000000000e+00,9.583148193359375000e+01,1.000000000000000000e+02,4.405822448730468750e+02
